"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TE","TE_family","TE_class","significance"
123.734232591989,0.385683958650248,0.300172028335921,1.28487641166429,0.198835475012092,0.995278921297154,"HERVFH21-int:ERV1:LTR","ERV1","LTR","Not Significant"
11445.514986222,0.168713448836382,0.240604987832775,0.701205117799309,0.483175016435366,0.995278921297154,"HERVH-int:ERV1:LTR","ERV1","LTR","Not Significant"
610.837823346764,0.0913594175970659,0.209851786785417,0.43535210729697,0.663306867877937,0.995278921297154,"HERVH48-int:ERV1:LTR","ERV1","LTR","Not Significant"
119.175317070511,0.0811067877462397,0.117472804929382,0.690430332322415,0.48992360732011,0.995278921297154,"HERVI-int:ERV1:LTR","ERV1","LTR","Not Significant"
677.736145885287,0.136002570207572,0.0853718382049114,1.59306128422742,0.111146443534372,0.995278921297154,"HERVIP10B3-int:ERV1:LTR","ERV1","LTR","Not Significant"
535.067035699323,0.0678895767820664,0.0864327277144588,0.785461463235871,0.432183056345755,0.995278921297154,"HERVIP10F-int:ERV1:LTR","ERV1","LTR","Not Significant"
533.773461440079,0.0260467319531264,0.0721947079888204,0.360784504553434,0.71826054731543,0.995278921297154,"HERVIP10FH-int:ERV1:LTR","ERV1","LTR","Not Significant"
781.63618127422,0.0751414629620205,0.0992784361980696,0.75687597266446,0.449124171531792,0.995278921297154,"HERVK-int:ERVK:LTR","ERVK","LTR","Not Significant"
613.681326045283,0.0821776386062363,0.113978884050645,0.720990026272952,0.470915651187907,0.995278921297154,"HERVK11-int:ERVK:LTR","ERVK","LTR","Not Significant"
109.104072463999,-0.116757429089335,0.152958977064228,-0.763325117167252,0.445269526267262,0.995278921297154,"HERVK11D-int:ERVK:LTR","ERVK","LTR","Not Significant"
104.662975779124,-0.380117077349877,0.226464695579112,-1.67848271615957,0.0932529018143976,0.995278921297154,"HERVK13-int:ERVK:LTR","ERVK","LTR","Not Significant"
368.79892166784,-0.213347967987859,0.0952697285200631,-2.23940984510026,0.0251292613744518,0.995278921297154,"HERVK14-int:ERVK:LTR","ERVK","LTR","Not Significant"
15.3937809463933,-0.233914439964664,0.38087291393035,-0.614153517903978,0.539113885863905,0.995278921297154,"HERVK14C-int:ERVK:LTR","ERVK","LTR","Not Significant"
627.380185015621,-0.0423495086924448,0.0684545375739966,-0.618651592623304,0.536145906018511,0.995278921297154,"HERVK22-int:ERVK:LTR","ERVK","LTR","Not Significant"
656.174422676598,-0.0493137109368682,0.0810508906781611,-0.608428982386934,0.542902994146061,0.995278921297154,"HERVK3-int:ERVK:LTR","ERVK","LTR","Not Significant"
1170.74485759679,-0.067287773407737,0.0808773541378886,-0.831972980879387,0.405424195623288,0.995278921297154,"HERVK9-int:ERVK:LTR","ERVK","LTR","Not Significant"
137.562417701812,0.062688442930966,0.176077345762592,0.356027873202324,0.721819691242312,0.995278921297154,"HERVKC4-int:ERVK:LTR","ERVK","LTR","Not Significant"
3571.41899063668,0.0240565865554168,0.0864448552637664,0.278288239155629,0.780791103482289,0.995278921297154,"HERVL-int:ERVL:LTR","ERVL","LTR","Not Significant"
288.340522328422,0.209300901724074,0.107581659030224,1.94550728823835,0.0517139533981092,0.995278921297154,"HERVL18-int:ERVL:LTR","ERVL","LTR","Not Significant"
66.897133603546,-0.234083632178279,0.241543170393584,-0.969117163597916,0.33248673503231,0.995278921297154,"HERVL32-int:ERVL:LTR","ERVL","LTR","Not Significant"
945.683884339124,-0.0884098132786038,0.0932413879876941,-0.948182080797338,0.343036767882574,0.995278921297154,"HERVL40-int:ERVL:LTR","ERVL","LTR","Not Significant"
145.288083090609,0.161424799338073,0.188920235613594,0.854460078422943,0.392850120018743,0.995278921297154,"HERVL66-int:ERVL:LTR","ERVL","LTR","Not Significant"
1737.6636507773,-0.214906252534088,0.368345332393535,-0.583436882823007,0.559599234942884,0.995278921297154,"HERVL74-int:ERVL:LTR","ERVL","LTR","Not Significant"
322.984912979787,0.0913159691449061,0.0836158692211747,1.09208897779157,0.274793993655935,0.995278921297154,"HERVP71A-int:ERV1:LTR","ERV1","LTR","Not Significant"
659.741797890631,0.180349249174026,0.183432098977892,0.983193509636293,0.325512208530085,0.995278921297154,"HERVS71-int:ERV1:LTR","ERV1","LTR","Not Significant"
443.589626022865,0.02257381720562,0.213089379122755,0.105935909610098,0.915633202611803,0.995278921297154,"HSAT4:centr:Satellite","centr","Satellite","Not Significant"
74.0300244831592,-0.0947240214767161,0.22552615831709,-0.420013457345973,0.674475622791969,0.995278921297154,"HSAT5:Satellite:Satellite","Satellite","Satellite","Not Significant"
854.480580051247,0.00479708477655392,0.0758328246778617,0.0632586851001787,0.949560514352262,0.995278921297154,"HSMAR1:TcMar-Mariner:DNA","TcMar-Mariner","DNA","Not Significant"
2494.07027580955,-0.0568330924526577,0.0653785358582585,-0.86929282992621,0.384686983650843,0.995278921297154,"HSMAR2:TcMar-Mariner:DNA","TcMar-Mariner","DNA","Not Significant"
873.363218074602,0.0694082668791457,0.0978294394365444,0.709482414280482,0.478025160699253,0.995278921297154,"HUERS-P1-int:ERV1:LTR","ERV1","LTR","Not Significant"
164.607003692446,0.0619497913505044,0.138075724384811,0.44866533655006,0.653673093664203,0.995278921297154,"HUERS-P2-int:ERV1:LTR","ERV1","LTR","Not Significant"
683.144068950212,0.0906301734642212,0.0998210836743747,0.907926162772035,0.363917233808115,0.995278921297154,"HUERS-P3-int:ERV1:LTR","ERV1","LTR","Not Significant"
1555.97506768706,0.0109142636468243,0.0655415535357289,0.166524335448878,0.867744333614059,0.995278921297154,"HUERS-P3b-int:ERV1:LTR","ERV1","LTR","Not Significant"
1174.11560657094,-0.211970435194303,0.11044756533615,-1.91919518143443,0.0549596371280017,0.995278921297154,"Harlequin-int:ERV1:LTR","ERV1","LTR","Not Significant"
136.601940173155,-0.0108586372259567,0.0989899202659892,-0.109694372889474,0.91265176326904,0.995278921297154,"Helitron1Na_Mam:Helitron:RC","Helitron","RC","Not Significant"
271.605925333818,-0.0242381400187223,0.0834241400627181,-0.290541083198461,0.771402325682901,0.995278921297154,"Helitron1Nb_Mam:Helitron:RC","Helitron","RC","Not Significant"
294.784225927601,-0.130305630690723,0.0979065629922397,-1.33091824192676,0.183215914181921,0.995278921297154,"Helitron2Na_Mam:Helitron:RC?","Helitron","RC?","Not Significant"
647.312649926242,0.0460822205215803,0.0699402432363735,0.658879900743819,0.509972893565162,0.995278921297154,"Helitron3Na_Mam:Helitron:RC","Helitron","RC","Not Significant"
756.876333613799,-0.109983572355225,0.0717727930428601,-1.53238529103287,0.125427385001279,0.995278921297154,"Kanga11a:TcMar-Tc2:DNA","TcMar-Tc2","DNA","Not Significant"
442.645606339855,-0.0635034059653069,0.0712021641861388,-0.891874659867001,0.372460118311563,0.995278921297154,"Kanga1:TcMar-Tc2:DNA","TcMar-Tc2","DNA","Not Significant"
678.555095512359,0.0373462059161294,0.0631996789268528,0.590923981739746,0.55457135666341,0.995278921297154,"Kanga1a:TcMar-Tc2:DNA","TcMar-Tc2","DNA","Not Significant"
479.53577981867,-0.0952652560428787,0.0908975721434152,-1.04805061121514,0.294615289401097,0.995278921297154,"Kanga1c:TcMar-Tc2:DNA","TcMar-Tc2","DNA","Not Significant"
340.306509471145,-0.0235802050830962,0.0676845588019408,-0.348383819005112,0.727551952869717,0.995278921297154,"Kanga1d:TcMar-Tc2:DNA","TcMar-Tc2","DNA","Not Significant"
1536.88183257079,-0.034368245418372,0.0713260588330723,-0.481846971228364,0.6299146590628,0.995278921297154,"Kanga2_a:TcMar-Tc2:DNA","TcMar-Tc2","DNA","Not Significant"
2825.6404938476,-0.0342047156741634,0.0633243521723894,-0.54015105564834,0.589092863266858,0.995278921297154,"L1HS:L1:LINE","L1","LINE","Not Significant"
6747.66039092458,-0.0225213025477292,0.068558753652855,-0.328496382267464,0.742536379201992,0.995278921297154,"L1M1:L1:LINE","L1","LINE","Not Significant"
5858.35279964101,-0.0325547566487598,0.0640057254869056,-0.50862257088891,0.611016804983441,0.995278921297154,"L1M2:L1:LINE","L1","LINE","Not Significant"
126.04933521605,-0.195836486434523,0.185656759390443,-1.0548308991146,0.291502670124737,0.995278921297154,"L1M2a1:L1:LINE","L1","LINE","Not Significant"
1011.33095028796,-0.119680874950094,0.138487522703037,-0.864199695496971,0.38747819947169,0.995278921297154,"L1M2a:L1:LINE","L1","LINE","Not Significant"
89.2816109084728,0.128720661525117,0.163855560174441,0.785573961531,0.432117124097312,0.995278921297154,"L1M2b:L1:LINE","L1","LINE","Not Significant"
279.146615965174,0.0390801621533738,0.0866004665960357,0.451269648876959,0.651795216993491,0.995278921297154,"L1M2c:L1:LINE","L1","LINE","Not Significant"
3032.80887086516,-0.0770830749954024,0.0700135699794658,-1.10097335442272,0.270908254155622,0.995278921297154,"L1M3:L1:LINE","L1","LINE","Not Significant"
639.693350201007,-0.0685552894948428,0.0907825178647336,-0.755159595782423,0.45015322843507,0.995278921297154,"L1M3a:L1:LINE","L1","LINE","Not Significant"
221.093648241072,-0.124440759747817,0.145771939862136,-0.85366744701008,0.393289275928498,0.995278921297154,"L1M3b:L1:LINE","L1","LINE","Not Significant"
308.118794230289,0.0210952414198595,0.0701642433344816,0.300655154496513,0.763677468880825,0.995278921297154,"L1M3c:L1:LINE","L1","LINE","Not Significant"
257.420382407061,0.0523133219699195,0.107150600990756,0.488222385000271,0.6253923305131,0.995278921297154,"L1M3d:L1:LINE","L1","LINE","Not Significant"
310.520333994213,0.0221136433889084,0.124952605386875,0.176976248878051,0.859527045731328,0.995278921297154,"L1M3de:L1:LINE","L1","LINE","Not Significant"
262.091853364447,-0.107639972316276,0.104272642981,-1.03229350708881,0.301934641829925,0.995278921297154,"L1M3e:L1:LINE","L1","LINE","Not Significant"
524.704742048976,-0.0240373762194351,0.0880357379262124,-0.273041117001623,0.784821609154848,0.995278921297154,"L1M3f:L1:LINE","L1","LINE","Not Significant"
11859.7981748577,-0.0642698597407696,0.0633309589050812,-1.01482530585232,0.310189108595366,0.995278921297154,"L1M4:L1:LINE","L1","LINE","Not Significant"
1444.15401817276,-0.0689747712978874,0.0806714573191688,-0.855008370866482,0.392546513612179,0.995278921297154,"L1M4a1:L1:LINE","L1","LINE","Not Significant"
1273.36287505745,-0.0117043476666954,0.0954923974603522,-0.122568371702627,0.902448901277818,0.995278921297154,"L1M4a2:L1:LINE","L1","LINE","Not Significant"
3039.00342043502,-0.058015359610902,0.125158782287181,-0.463534068890058,0.642981600542117,0.995278921297154,"L1M4b:L1:LINE","L1","LINE","Not Significant"
2845.35172835847,-0.0915651407119633,0.0753354602302935,-1.21543215415499,0.224201310606077,0.995278921297154,"L1M4c:L1:LINE","L1","LINE","Not Significant"
28487.7557964549,-0.062640863884037,0.0569634991411828,-1.09966671339454,0.271477362937394,0.995278921297154,"L1M5:L1:LINE","L1","LINE","Not Significant"
2794.42968056074,-0.0253130400599024,0.0662193439032212,-0.382260508302486,0.702268144214106,0.995278921297154,"L1M6:L1:LINE","L1","LINE","Not Significant"
512.391926050951,-0.0194089516345396,0.0896762931239247,-0.216433473757866,0.828649876262727,0.995278921297154,"L1M6B:L1:LINE","L1","LINE","Not Significant"
1612.8110411231,-0.0463685072457912,0.085771295985074,-0.54060634986628,0.588778940210369,0.995278921297154,"L1M7:L1:LINE","L1","LINE","Not Significant"
805.262553259599,0.00690405636443553,0.0939030055931861,0.0735232735184837,0.941389724602243,0.995278921297154,"L1M8:L1:LINE","L1","LINE","Not Significant"
234.496119791136,-0.0273312598074793,0.08208967758665,-0.33294392926114,0.739176608563109,0.995278921297154,"L1M:L1:LINE","L1","LINE","Not Significant"
2658.94794454626,0.00748178193200628,0.079391946139956,0.0942385505806474,0.924919662087372,0.995278921297154,"L1MA10:L1:LINE","L1","LINE","Not Significant"
3289.24133989554,-0.00427751510792421,0.0813730682393741,-0.0525667177172317,0.958077135704228,0.995278921297154,"L1MA1:L1:LINE","L1","LINE","Not Significant"
5806.51481898299,-0.0441027290866197,0.0729398558037865,-0.604645136744708,0.545414808961906,0.995278921297154,"L1MA2:L1:LINE","L1","LINE","Not Significant"
8985.25846273089,-0.0534324182933668,0.0811719970107917,-0.658261719078601,0.510369971771042,0.995278921297154,"L1MA3:L1:LINE","L1","LINE","Not Significant"
8060.43096916192,-0.0614783211726778,0.0665562647551425,-0.923704498725309,0.355640189216959,0.995278921297154,"L1MA4:L1:LINE","L1","LINE","Not Significant"
5544.25210250651,-0.0450174415023856,0.0730612984472858,-0.616159888464971,0.537788999017094,0.995278921297154,"L1MA4A:L1:LINE","L1","LINE","Not Significant"
3568.63348558065,-0.035720018744402,0.061125111949934,-0.584375514496552,0.5589676966695,0.995278921297154,"L1MA5:L1:LINE","L1","LINE","Not Significant"
2724.62623521759,-0.0603521318291962,0.0690374421879496,-0.874194204137687,0.382012501844218,0.995278921297154,"L1MA5A:L1:LINE","L1","LINE","Not Significant"
4510.83240258228,-0.066998490567022,0.0750572770888315,-0.892631509769908,0.372054539255617,0.995278921297154,"L1MA6:L1:LINE","L1","LINE","Not Significant"
4576.0286610415,-0.034064870563046,0.0743855423391722,-0.457950153911926,0.646988253090492,0.995278921297154,"L1MA7:L1:LINE","L1","LINE","Not Significant"
6667.27034702796,-0.0297292868208973,0.0705740163990166,-0.421249750797966,0.673572718867056,0.995278921297154,"L1MA8:L1:LINE","L1","LINE","Not Significant"
10028.3986835218,-0.0334900464924886,0.0692449701334399,-0.483645908546872,0.628637187742117,0.995278921297154,"L1MA9:L1:LINE","L1","LINE","Not Significant"
4844.17122940756,-0.0273073885095269,0.0691317761902365,-0.395004873509724,0.692839291298528,0.995278921297154,"L1MB1:L1:LINE","L1","LINE","Not Significant"
8033.02020633335,-0.0621162314631993,0.0632409273404567,-0.982215695996951,0.325993596520026,0.995278921297154,"L1MB2:L1:LINE","L1","LINE","Not Significant"
12697.4232486178,-0.0470912775690651,0.0539999454146565,-0.872061577237887,0.383174785747688,0.995278921297154,"L1MB3:L1:LINE","L1","LINE","Not Significant"
7762.90463163318,-0.080872732863347,0.0574169624791315,-1.4085163925685,0.158978216430856,0.995278921297154,"L1MB4:L1:LINE","L1","LINE","Not Significant"
6986.03151969187,-0.00989701717130797,0.05933125239796,-0.166809510524478,0.867519935222817,0.995278921297154,"L1MB5:L1:LINE","L1","LINE","Not Significant"
21892.446292166,-0.0538464122136107,0.0525720206061353,-1.02424087171812,0.305721518224389,0.995278921297154,"L1MB7:L1:LINE","L1","LINE","Not Significant"
12605.989274921,-0.0345673735467968,0.057419732193826,-0.602012099779763,0.547166083223318,0.995278921297154,"L1MB8:L1:LINE","L1","LINE","Not Significant"
12104.9331848716,-0.0580373059345516,0.0584072616246479,-0.993665929889441,0.320385534838474,0.995278921297154,"L1MC1:L1:LINE","L1","LINE","Not Significant"
5068.30867291232,-0.0607516673278036,0.0704941483618359,-0.86179730856488,0.388799066257318,0.995278921297154,"L1MC2:L1:LINE","L1","LINE","Not Significant"
9155.61280272576,-0.0412381775163043,0.0570207438603402,-0.723213601304609,0.469548663830513,0.995278921297154,"L1MC3:L1:LINE","L1","LINE","Not Significant"
25195.0676519122,-0.0709217038877098,0.0509033500925788,-1.39326201043199,0.163540574073075,0.995278921297154,"L1MC4:L1:LINE","L1","LINE","Not Significant"
8689.80821329218,-0.0535413443020019,0.058448775535283,-0.916038767479079,0.359646561917312,0.995278921297154,"L1MC4a:L1:LINE","L1","LINE","Not Significant"
14727.2222428181,-0.0573325512279515,0.0607186239742244,-0.944233374792712,0.345050403752979,0.995278921297154,"L1MC5:L1:LINE","L1","LINE","Not Significant"
16082.3120567773,-0.0623344598385366,0.0566815774950314,-1.09973050492465,0.27144955947508,0.995278921297154,"L1MC5a:L1:LINE","L1","LINE","Not Significant"
4244.27844452382,-0.0212298323978047,0.0552333284971602,-0.384366341400125,0.700706943742219,0.995278921297154,"L1MC:L1:LINE","L1","LINE","Not Significant"
4259.27386061399,-0.0821392167447225,0.0578226715680181,-1.42053652170153,0.155451543916061,0.995278921297154,"L1MCa:L1:LINE","L1","LINE","Not Significant"
677.533912347737,-0.0985700777774517,0.0972900257081074,-1.01315707401686,0.310985140405344,0.995278921297154,"L1MCb:L1:LINE","L1","LINE","Not Significant"
1528.89684693779,-0.0616375996191224,0.0713794352349098,-0.8635204161573,0.387851399291459,0.995278921297154,"L1MCc:L1:LINE","L1","LINE","Not Significant"
6544.62802799041,-0.0518880056638101,0.060832539734517,-0.852964645077415,0.39367891061965,0.995278921297154,"L1MD1:L1:LINE","L1","LINE","Not Significant"
8621.2366811045,-0.0335945299666477,0.0572558945284792,-0.586743605061269,0.557375917354927,0.995278921297154,"L1MD2:L1:LINE","L1","LINE","Not Significant"
3549.87686582864,-0.106193929796136,0.0543796011931738,-1.95282656485289,0.0508401496369712,0.995278921297154,"L1MD3:L1:LINE","L1","LINE","Not Significant"
4707.49992284031,-0.0862588437754915,0.0601467321616265,-1.4341401548416,0.151532270908464,0.995278921297154,"L1MD:L1:LINE","L1","LINE","Not Significant"
4427.20536127276,-0.0631065792395978,0.0596483431188573,-1.05797706926829,0.290065896738886,0.995278921297154,"L1MDa:L1:LINE","L1","LINE","Not Significant"
439.092569473222,-0.023967487846459,0.0687443301363585,-0.348646758196902,0.727354519731342,0.995278921297154,"L1MDb:L1:LINE","L1","LINE","Not Significant"
25484.134734044,-0.0717690467779667,0.0611536154279855,-1.17358632479353,0.240560761366683,0.995278921297154,"L1ME1:L1:LINE","L1","LINE","Not Significant"
10321.9404697643,-0.0564640899309163,0.0544317053410357,-1.03733824941083,0.299578245794657,0.995278921297154,"L1ME2:L1:LINE","L1","LINE","Not Significant"
5934.36430280963,-0.0622681217998016,0.0591365550552433,-1.05295483887475,0.292361690648027,0.995278921297154,"L1ME2z:L1:LINE","L1","LINE","Not Significant"
7482.6928353059,-0.0649489995346357,0.0490857919263806,-1.32317310133341,0.185777819044553,0.995278921297154,"L1ME3:L1:LINE","L1","LINE","Not Significant"
14029.1825080505,-0.0284040072719546,0.0500248108730423,-0.567798393961767,0.570171870491212,0.995278921297154,"L1ME3A:L1:LINE","L1","LINE","Not Significant"
6307.57903022162,-0.0494337656468724,0.0498362960154226,-0.991922947716146,0.321235113950516,0.995278921297154,"L1ME3B:L1:LINE","L1","LINE","Not Significant"
2026.73149011171,-0.0169267990045674,0.0618114265400899,-0.273845791175664,0.784203131907801,0.995278921297154,"L1ME3C:L1:LINE","L1","LINE","Not Significant"
7761.44782566019,-0.0557398760506314,0.0605237716461529,-0.920958402534956,0.357072145134215,0.995278921297154,"L1ME3Cz:L1:LINE","L1","LINE","Not Significant"
