TE_family,names,scores,logfoldchanges,pvals,pvals_adj,bulk_TE,bulk_baseMean,bulk_log2FoldChange,bulk_pvalue,bulk_padj,is_TE,bulk_lfcSE,bulk_stat,bulk_TE_family,bulk_TE_class,bulk_significance,new_bulk_TE,new_bulk_baseMean,new_bulk_log2FoldChange,new_bulk_lfcSE,new_bulk_stat,new_bulk_pvalue,new_bulk_padj,new_bulk_TE_class,new_bulk_significance,_merge
MLT2B3,,,,,,,,,,,,,,,,,MLT2B3:ERVL:LTR,3550.3861222415,-0.0105462871807559,0.0459237136355919,-0.229647960625341,0.818365335505794,0.9962736297742,MLT2B3,Not significant,right_only
MLT2B1,,,,,,,,,,,,,,,,,MLT2B1:ERVL:LTR,3620.96355591585,0.0058329652662592,0.0417204925513936,0.139810556145133,0.888809672621541,0.9962736297742,MLT2B1,Not significant,right_only
MLT2A2,,,,,,,,,,,,,,,,,MLT2A2:ERVL:LTR,3470.45223792823,0.0209993370050371,0.0590202164835988,0.355799050836635,0.721991059956085,0.9962736297742,MLT2A2,Not significant,right_only
MLT2A1,,,,,,,,,,,,,,,,,MLT2A1:ERVL:LTR,2787.46796781166,0.019533287141498,0.0609348203013475,0.320560347021587,0.748543591404097,0.9962736297742,MLT2A1,Not significant,right_only
MLT1O-int,,,,,,,,,,,,,,,,,MLT1O-int:ERVL-MaLR:LTR,2.04920504627623,-0.273310505912055,0.699739749997563,-0.390588795209944,0.696101209159661,0.9962736297742,MLT1O-int,Not significant,right_only
MLT1O,MLT1O:TE,6.0117803,0.28024787,1.8349714518325043e-09,2.4146264003864242e-08,MLT1O:ERVL-MaLR:LTR,3087.61853543939,0.0141411874917582,0.776535690065898,0.995278921297154,True,0.0498215981932252,0.283836488683359,ERVL-MaLR,LTR,Not Significant,MLT1O:ERVL-MaLR:LTR,3087.50842591902,0.0140668963277832,0.0497170509672714,0.282939073297878,0.777223541679789,0.9962736297742,MLT1O,Not significant,both
MLT1N2,MLT1N2:TE,5.501329,0.2886466,3.769397063550766e-08,4.467240881112708e-07,MLT1N2:ERVL-MaLR:LTR,3276.35789735638,0.0121357910768456,0.778766308166871,0.995278921297154,True,0.0431990744904169,0.280927108277233,ERVL-MaLR,LTR,Not Significant,MLT1N2:ERVL-MaLR:LTR,3276.23620419346,0.0120424189550551,0.0430416046047718,0.279785548555502,0.779642039673898,0.9962736297742,MLT1N2,Not significant,both
MLT2B2,MLT2B2:TE,3.1348133,0.274477,0.0017196353812759,0.011682559083239,MLT2B2:ERVL:LTR,1783.48510212416,0.0254595152754342,0.566927473518716,0.995278921297154,True,0.044464368622123,0.572582408440339,ERVL,LTR,Not Significant,MLT2B2:ERVL:LTR,1783.41722117529,0.0253775710575484,0.0442726758942495,0.573210689097846,0.566502047790071,0.9962736297742,MLT2B2,Not significant,both
MLT1M,,,,,,,,,,,,,,,,,MLT1M:ERVL-MaLR:LTR,1569.48980826316,-0.0687488348365588,0.07159070529109,-0.9603039187423,0.336902278384344,0.9962736297742,MLT1M,Not significant,right_only
MSR1,,,,,,,,,,,,,,,,,MSR1:Satellite:Satellite,335.67659255319,-0.0362256468722154,0.272111344815816,-0.133128028516178,0.894092128885258,0.9962736297742,MSR1,Not significant,right_only
MSTA,,,,,,,,,,,,,,,,,MSTA:ERVL-MaLR:LTR,21821.4481197905,0.0721283820418564,0.0591053262349027,1.22033641697867,0.222337369992556,0.9962736297742,MSTA,Not significant,right_only
MamGyp-int,,,,,,,,,,,,,,,,,MamGyp-int:Gypsy:LTR,315.159958839791,-0.0706225856156675,0.100400184674786,-0.703410913480157,0.481799707251269,0.9962736297742,MamGyp-int,Not significant,right_only
MSTD-int,,,,,,,,,,,,,,,,,MSTD-int:ERVL-MaLR:LTR,617.241720072851,0.0344694491796119,0.0945894232593192,0.364411241678819,0.715550942111444,0.9962736297742,MSTD-int,Not significant,right_only
MSTD,,,,,,,,,,,,,,,,,MSTD:ERVL-MaLR:LTR,8097.39513560788,0.01205780491035,0.0310944528843428,0.387779934742688,0.698178895642606,0.9962736297742,MSTD,Not significant,right_only
MSTC-int,,,,,,,,,,,,,,,,,MSTC-int:ERVL-MaLR:LTR,108.748386601644,0.21610119365227,0.153099637097878,1.41150689674146,0.158095203479078,0.9962736297742,MSTC-int,Not significant,right_only
MSTC,,,,,,,,,,,,,,,,,MSTC:ERVL-MaLR:LTR,2184.92336758731,-0.0355426209118951,0.0433620222727173,-0.819671663105479,0.412403308273337,0.9962736297742,MSTC,Not significant,right_only
MSTB2-int,,,,,,,,,,,,,,,,,MSTB2-int:ERVL-MaLR:LTR,130.506758693502,-0.0393845907267564,0.216237227748532,-0.182136032434516,0.855475971848674,0.9962736297742,MSTB2-int,Not significant,right_only
MST-int,,,,,,,,,,,,,,,,,MST-int:ERVL-MaLR:LTR,126.955334753175,0.14197840851807,0.156483517632731,0.907305834287898,0.364245089777757,0.9962736297742,MST-int,Not significant,right_only
MSTB2,,,,,,,,,,,,,,,,,MSTB2:ERVL-MaLR:LTR,1697.55094320528,-0.0038623628436662,0.0473340886483436,-0.081597912919812,0.934966461010495,0.9962736297742,MSTB2,Not significant,right_only
MSTB1,,,,,,,,,,,,,,,,,MSTB1:ERVL-MaLR:LTR,4978.80171506942,0.0489019213951968,0.052226007619199,0.936351898689262,0.349092035205143,0.9962736297742,MSTB1,Not significant,right_only
MSTB-int,,,,,,,,,,,,,,,,,MSTB-int:ERVL-MaLR:LTR,831.036037099913,0.105019321347198,0.0917715144743356,1.14435641548192,0.252475855637296,0.9962736297742,MSTB-int,Not significant,right_only
MSTB,,,,,,,,,,,,,,,,,MSTB:ERVL-MaLR:LTR,11576.2561940119,0.0285125860608473,0.0531481699073484,0.536473525063091,0.591631328543153,0.9962736297742,MSTB,Not significant,right_only
MSTA1-int,,,,,,,,,,,,,,,,,MSTA1-int:ERVL-MaLR:LTR,17.7475310414643,0.256001515406304,0.341881475878917,0.748801948827934,0.453976584958144,0.9962736297742,MSTA1-int,Not significant,right_only
MSTA1,,,,,,,,,,,,,,,,,MSTA1:ERVL-MaLR:LTR,548.014347664022,-0.087475475735699,0.122211303097654,-0.715772383719701,0.474131907355704,0.9962736297742,MSTA1,Not significant,right_only
MSTA-int,,,,,,,,,,,,,,,,,MSTA-int:ERVL-MaLR:LTR,2345.50039525599,0.042961817551722,0.0767966288794737,0.559423221807655,0.575872916765805,0.9962736297742,MSTA-int,Not significant,right_only
MSTB1-int,,,,,,,,,,,,,,,,,MSTB1-int:ERVL-MaLR:LTR,163.34923184529,-0.0147661717658573,0.133168710118224,-0.110883192851746,0.911708973568052,0.9962736297742,MSTB1-int,Not significant,right_only
MLT1L-int,,,,,,,,,,,,,,,,,MLT1L-int:ERVL-MaLR:LTR,159.553292563959,0.160535943621762,0.213502441153899,0.75191619708949,0.45210145700991,0.9962736297742,MLT1L-int,Not significant,right_only
MLT1L,MLT1L:TE,4.2950063,0.08852117,1.7468836567565376e-05,0.0001597765925253,MLT1L:ERVL-MaLR:LTR,9607.40913841538,-0.0957311563462322,0.204817022168274,0.995278921297154,True,0.075500937172956,-1.26794659683407,ERVL-MaLR,LTR,Not Significant,MLT1L:ERVL-MaLR:LTR,9607.10103126068,-0.0957789224219716,0.0755798335738616,-1.26725500564076,0.205064123322415,0.9962736297742,MLT1L,Not significant,both
MLT1K-int,,,,,,,,,,,,,,,,,MLT1K-int:ERVL-MaLR:LTR,146.801450971814,0.130247813541944,0.104988941378002,1.24058602584629,0.21475871684461,0.9962736297742,MLT1K-int,Not significant,right_only
MLT1G,,,,,,,,,,,,,,,,,MLT1G:ERVL-MaLR:LTR,1901.9075973646,0.0264882664542357,0.0450168490961301,0.588407829203506,0.556258583909466,0.9962736297742,MLT1G,Not significant,right_only
MLT1F2-int,,,,,,,,,,,,,,,,,MLT1F2-int:ERVL-MaLR:LTR,189.723904190539,0.139268715909313,0.104292399422013,1.33536783774406,0.181755985815071,0.9962736297742,MLT1F2-int,Not significant,right_only
MLT1F2,MLT1F2:TE,3.3587625,0.066025116,0.0007829231637,0.0056659657320023,MLT1F2:ERVL-MaLR:LTR,5915.65842943568,0.0013709705290375,0.971277346009475,0.995278921297154,True,0.0380758653067978,0.0360062868694084,ERVL-MaLR,LTR,Not Significant,MLT1F2:ERVL-MaLR:LTR,5915.42381228047,0.0012956390607771,0.0378689675887864,0.0342137413104651,0.972706708975462,0.9962736297742,MLT1F2,Not significant,both
MLT1F1-int,,,,,,,,,,,,,,,,,MLT1F1-int:ERVL-MaLR:LTR,160.760639262439,0.0480053210072555,0.125851049788818,0.381445534922513,0.702872678392717,0.9962736297742,MLT1F1-int,Not significant,right_only
MLT1F1,MLT1F1:TE,3.9749045,0.13735151,7.040746108096936e-05,0.000594409056963,MLT1F1:ERVL-MaLR:LTR,3296.80260463044,-0.01534137675491,0.720637985932407,0.995278921297154,True,0.0429001895948507,-0.35760626933806,ERVL-MaLR,LTR,Not Significant,MLT1F1:ERVL-MaLR:LTR,3296.68274076021,-0.0154076245774772,0.0427537014758286,-0.360381067500977,0.718562182756793,0.9962736297742,MLT1F1,Not significant,both
MLT1F-int,,,,,,,,,,,,,,,,,MLT1F-int:ERVL-MaLR:LTR,252.730337704333,0.0551771895875706,0.0982323469784939,0.561700817345336,0.574319877375281,0.9962736297742,MLT1F-int,Not significant,right_only
MLT1G1,MLT1G1:TE,4.7328115,0.1554074,2.2143114359789738e-06,2.2302657576524148e-05,MLT1G1:ERVL-MaLR:LTR,2296.33356217747,0.03964622680364,0.429420036557863,0.995278921297154,True,0.0501733805754723,0.790184483264047,ERVL-MaLR,LTR,Not Significant,MLT1G1:ERVL-MaLR:LTR,2296.24824572952,0.0395731974725994,0.0500447726629835,0.790755864535487,0.429086469537097,0.9962736297742,MLT1G1,Not significant,both
MLT1F,MLT1F:TE,4.3601403,0.09842975,1.2997903388793294e-05,0.0001209074547663,MLT1F:ERVL-MaLR:LTR,4225.97153785565,-0.0241838510788721,0.614711924817958,0.995278921297154,True,0.0480449407220862,-0.503358953417437,ERVL-MaLR,LTR,Not Significant,MLT1F:ERVL-MaLR:LTR,4225.82053072168,-0.0242288958773202,0.0479436999191929,-0.505361411784177,0.613305016612071,0.9962736297742,MLT1F,Not significant,both
MLT1E3,MLT1E3:TE,4.40615,0.21979074,1.0522413031122676e-05,9.873591122397504e-05,MLT1E3:ERVL-MaLR:LTR,1015.39443332394,0.0487491960825608,0.402716189220971,0.995278921297154,True,0.0582580734212728,0.836780092778696,ERVL-MaLR,LTR,Not Significant,MLT1E3:ERVL-MaLR:LTR,1015.35555429062,0.0486475824617356,0.0581121938975244,0.837132092233881,0.402518323124148,0.9962736297742,MLT1E3,Not significant,both
MLT1E2-int,,,,,,,,,,,,,,,,,MLT1E2-int:ERVL-MaLR:LTR,66.387491562257,0.109684117774148,0.194084341031218,0.565136358715848,0.57198101984203,0.9962736297742,MLT1E2-int,Not significant,right_only
MLT1E2,MLT1E2:TE,6.500748,0.17256851,7.992145217265426e-11,1.155938039003428e-09,MLT1E2:ERVL-MaLR:LTR,2448.65554872644,-0.0166228935559448,0.691287680812065,0.995278921297154,True,0.0418598608152685,-0.397108189855269,ERVL-MaLR,LTR,Not Significant,MLT1E2:ERVL-MaLR:LTR,2448.55271942994,-0.0166681308499104,0.0416160703504962,-0.400521498294507,0.68877245235577,0.9962736297742,MLT1E2,Not significant,both
MLT1E1A-int,,,,,,,,,,,,,,,,,MLT1E1A-int:ERVL-MaLR:LTR,17.1760732801256,0.368723806212105,0.298367388406224,1.23580465070831,0.216531185859455,0.9962736297742,MLT1E1A-int,Not significant,right_only
MLT1E1A,MLT1E1A:TE,6.1780286,0.20417413,6.490688595728364e-10,8.827042793874025e-09,MLT1E1A:ERVL-MaLR:LTR,2605.29954262855,-0.0416500763284508,0.659785744916489,0.995278921297154,True,0.0946143234744623,-0.440208995836584,ERVL-MaLR,LTR,Not Significant,MLT1E1A:ERVL-MaLR:LTR,2605.2123146162,-0.0416611232344582,0.0947725071488252,-0.439590810539981,0.66023349754764,0.9962736297742,MLT1E1A,Not significant,both
MLT1E1-int,,,,,,,,,,,,,,,,,MLT1E1-int:ERVL-MaLR:LTR,2.10041936237074,1.21603392190104,0.912470993636757,1.33268227744358,0.18263609160642,0.9962736297742,MLT1E1-int,Not significant,right_only
MLT1E3-int,MLT1E3-int:TE,3.2455108,0.93959296,0.0011724006873838,0.0082232211573679,MLT1E3-int:ERVL-MaLR:LTR,59.9127378636097,-0.265454545848056,0.103147656681827,0.995278921297154,True,0.162877369727826,-1.62978163443847,ERVL-MaLR,LTR,Not Significant,MLT1E3-int:ERVL-MaLR:LTR,59.9104571155215,-0.265487369605669,0.162564137648441,-1.63312384543145,0.10244295241134,0.9962736297742,MLT1E3-int,Not significant,both
MLT1G1-int,,,,,,,,,,,,,,,,,MLT1G1-int:ERVL-MaLR:LTR,134.266364724237,-0.0744832865563917,0.134923007479822,-0.552042886885181,0.580918970428757,0.9962736297742,MLT1G1-int,Not significant,right_only
MLT1G3,,,,,,,,,,,,,,,,,MLT1G3:ERVL-MaLR:LTR,2366.08818932363,0.0191974769353764,0.0422127493891397,0.454779117995934,0.64926815471992,0.9962736297742,MLT1G3,Not significant,right_only
MLT1G3-int,,,,,,,,,,,,,,,,,MLT1G3-int:ERVL-MaLR:LTR,117.362537922757,-0.0313907551914838,0.143139063158156,-0.219302505541759,0.826414410267019,0.9962736297742,MLT1G3-int,Not significant,right_only
MLT1K,MLT1K:TE,6.94747,0.17519587,3.718946474244971e-12,5.797351466983019e-11,MLT1K:ERVL-MaLR:LTR,12506.2571223169,0.0415494145885228,0.23562821271651,0.995278921297154,True,0.0350336755118626,1.18598502673389,ERVL-MaLR,LTR,Not Significant,MLT1K:ERVL-MaLR:LTR,12505.779597526,0.0414845175281604,0.0348531450083124,1.19026611567669,0.233941814235978,0.9962736297742,MLT1K,Not significant,both
MLT1J2-int,,,,,,,,,,,,,,,,,MLT1J2-int:ERVL-MaLR:LTR,475.226254244999,-0.0582337242121163,0.103278504097722,-0.563851352426788,0.57285529996883,0.9962736297742,MLT1J2-int,Not significant,right_only
MLT1J2,,,,,,,,,,,,,,,,,MLT1J2:ERVL-MaLR:LTR,4883.59439089691,0.0592941387403876,0.0485423826197397,1.22149213821811,0.221899740468992,0.9962736297742,MLT1J2,Not significant,right_only
MLT1J1-int,,,,,,,,,,,,,,,,,MLT1J1-int:ERVL-MaLR:LTR,291.344257788426,-0.0905335975333437,0.0949162216566592,-0.953826395037418,0.340171526211612,0.9962736297742,MLT1J1-int,Not significant,right_only
MLT1J1,MLT1J1:TE,5.6064806,0.20545469,2.064822156175445e-08,2.50033158355572e-07,MLT1J1:ERVL-MaLR:LTR,3965.54293075374,0.0459480594132071,0.244357026763154,0.995278921297154,True,0.0394686726502936,1.16416530701002,ERVL-MaLR,LTR,Not Significant,MLT1J1:ERVL-MaLR:LTR,3965.40670289119,0.0458861486379924,0.039338046268613,1.1664572339121,0.243429629768018,0.9962736297742,MLT1J1,Not significant,both
MLT1J-int,,,,,,,,,,,,,,,,,MLT1J-int:ERVL-MaLR:LTR,704.260695219814,-0.0152326214487045,0.0705853634714386,-0.215804250336802,0.829140335094537,0.9962736297742,MLT1J-int,Not significant,right_only
MLT1J,MLT1J:TE,6.9084196,0.16975997,4.900829488641125e-12,7.580773560530571e-11,MLT1J:ERVL-MaLR:LTR,16825.1590009983,-0.0158777189189325,0.724684166545939,0.995278921297154,True,0.045080839917709,-0.352205481262457,ERVL-MaLR,LTR,Not Significant,MLT1J:ERVL-MaLR:LTR,16824.6083046383,-0.015915160905576,0.0450212735544133,-0.353503125280113,0.72371128618915,0.9962736297742,MLT1J,Not significant,both
MLT1I-int,MLT1I-int:TE,3.5028536,0.54021496,0.0004603021626604,0.0034508310049291,MLT1I-int:ERVL-MaLR:LTR,366.252176228388,-0.0160599350023355,0.869353477250319,0.995278921297154,True,0.097640796619324,-0.164479762132104,ERVL-MaLR,LTR,Not Significant,MLT1I-int:ERVL-MaLR:LTR,366.242982651355,-0.0161239402028417,0.0976682938307615,-0.16508878747059,0.868874098221087,0.9962736297742,MLT1I-int,Not significant,both
MLT1I,MLT1I:TE,7.289529,0.1912282,3.110411875961695e-13,5.142102801541736e-12,MLT1I:ERVL-MaLR:LTR,7249.0336900709,-0.0129459737933769,0.719796324586618,0.995278921297154,True,0.0360882479634713,-0.358731014220499,ERVL-MaLR,LTR,Not Significant,MLT1I:ERVL-MaLR:LTR,7248.78417913333,-0.0129883540113746,0.0359628258909847,-0.361160550918512,0.717979430440885,0.9962736297742,MLT1I,Not significant,both
MLT1H2-int,MLT1H2-int:TE,3.0929794,0.37577432,0.0019815790092659,0.0133205898285592,MLT1H2-int:ERVL-MaLR:LTR,256.889179218672,0.212108942731533,0.203504798098931,0.995278921297154,True,0.166800901085513,1.27162947772562,ERVL-MaLR,LTR,Not Significant,MLT1H2-int:ERVL-MaLR:LTR,256.887167917847,0.212083321466009,0.167212483363947,1.26834622152222,0.20467433753675,0.9962736297742,MLT1H2-int,Not significant,both
MLT1H2,MLT1H2:TE,3.9972627,0.17157601,6.40791517353113e-05,0.0005437320455688,MLT1H2:ERVL-MaLR:LTR,2849.44191747139,0.0645539956541547,0.146775949515831,0.995278921297154,True,0.0444888841066891,1.45101404430256,ERVL-MaLR,LTR,Not Significant,MLT1H2:ERVL-MaLR:LTR,2849.34868148258,0.0645100167622408,0.0443916958822766,1.45320009700275,0.146168205253525,0.9962736297742,MLT1H2,Not significant,both
MLT1H1-int,,,,,,,,,,,,,,,,,MLT1H1-int:ERVL-MaLR:LTR,277.632278829405,0.0062122764247474,0.0879478889414251,0.0706358788086991,0.943687554558249,0.9962736297742,MLT1H1-int,Not significant,right_only
MLT1H1,MLT1H1:TE,4.395672,0.19277816,1.1043066878282767e-05,0.0001032989029028,MLT1H1:ERVL-MaLR:LTR,2176.04558244362,0.0170802378375755,0.717438269169462,0.995278921297154,True,0.0471980235641013,0.361884599137467,ERVL-MaLR,LTR,Not Significant,MLT1H1:ERVL-MaLR:LTR,2175.98165127018,0.0170207347154876,0.0471292540457092,0.361150097962078,0.717987244127685,0.9962736297742,MLT1H1,Not significant,both
MLT1H-int,MLT1H-int:TE,3.6011882,0.49661407,0.0003167660632374,0.0024355088336152,MLT1H-int:ERVL-MaLR:LTR,600.905104859025,0.0105139883257449,0.87952991258527,0.995278921297154,True,0.069369426235851,0.151565162006647,ERVL-MaLR,LTR,Not Significant,MLT1H-int:ERVL-MaLR:LTR,600.873668162663,0.0104587868633654,0.0691343352157029,0.151282092042013,0.879753195172966,0.9962736297742,MLT1H-int,Not significant,both
MLT1H,MLT1H:TE,3.2231421,0.06234149,0.0012679266088773,0.0088232308936808,MLT1H:ERVL-MaLR:LTR,6978.95028896165,0.0412864845850731,0.24460703000825,0.995278921297154,True,0.0354832517744736,1.16354850585521,ERVL-MaLR,LTR,Not Significant,MLT1H:ERVL-MaLR:LTR,6978.72679019344,0.0412335147440348,0.0353954721676595,1.1649375532758,0.244044271137855,0.9962736297742,MLT1H,Not significant,both
MamGypLTR1a,,,,,,,,,,,,,,,,,MamGypLTR1a:Gypsy:LTR,428.713993710399,0.0700441860703355,0.0780788238148332,0.89709581481975,0.36966779177302,0.9962736297742,MamGypLTR1a,Not significant,right_only
MamGypLTR1b,,,,,,,,,,,,,,,,,MamGypLTR1b:Gypsy:LTR,494.127441722015,0.0775416815631215,0.0926212012199802,0.837191491167944,0.402484939516327,0.9962736297742,MamGypLTR1b,Not significant,right_only
MamGypLTR1c,,,,,,,,,,,,,,,,,MamGypLTR1c:Gypsy:LTR,497.672765920284,0.0035451448273267,0.0815536256013057,0.0434701069534056,0.965326793187865,0.9962736297742,MamGypLTR1c,Not significant,right_only
MamGypLTR1d,,,,,,,,,,,,,,,,,MamGypLTR1d:Gypsy:LTR,298.814919515806,-0.0256418726825902,0.0963453341187836,-0.266145453924904,0.790127189779785,0.9962736297742,MamGypLTR1d,Not significant,right_only
SST1,,,,,,,,,,,,,,,,,SST1:centr:Satellite,561.13400558077,0.076409304931293,0.198820989705771,0.384312064055052,0.700747167477768,0.9962736297742,SST1,Not significant,right_only
SATR2,,,,,,,,,,,,,,,,,SATR2:Satellite:Satellite,138.070999692909,0.0349742004725306,0.146067165501521,0.239439167265599,0.810765062015652,0.9962736297742,SATR2,Not significant,right_only
SATR1,,,,,,,,,,,,,,,,,SATR1:Satellite:Satellite,180.315758388411,0.0741929519666273,0.188698471215472,0.393182581123868,0.694184634109617,0.9962736297742,SATR1,Not significant,right_only
SAR,,,,,,,,,,,,,,,,,SAR:Satellite:Satellite,12.8968771658049,0.843185265538278,0.653143706008229,1.29096438927891,0.196716026054443,0.9962736297742,SAR,Not significant,right_only
Ricksha_c,,,,,,,,,,,,,,,,,Ricksha_c:MULE-MuDR:DNA,708.195200245889,-0.0560414278198709,0.0776249360725954,-0.721951355521382,0.470324385418647,0.9962736297742,Ricksha_c,Not significant,right_only
Ricksha_b,,,,,,,,,,,,,,,,,Ricksha_b:MULE-MuDR:DNA,468.065238198828,0.102808914136649,0.127963301166801,0.803424991378087,0.421729135012862,0.9962736297742,Ricksha_b,Not significant,right_only
SVA_A,SVA_A:TE,3.5809176,0.074000135,0.0003423897122025,0.0026224573904812,SVA_A:SVA:Retroposon,1705.5930536943,-0.199841854497139,0.268847560023861,0.995278921297154,True,0.180734528879682,-1.1057203940824,SVA,Retroposon,Not Significant,SVA_A:SVA:Retroposon,1705.54156063284,-0.199893557289679,0.180754020989218,-1.10588719518225,0.268775347772697,0.9962736297742,SVA_A,Not significant,both
Ricksha_a,,,,,,,,,,,,,,,,,Ricksha_a:MULE-MuDR:DNA,107.949229097357,-0.0260882008360678,0.151414180022002,-0.172296946245569,0.863204084996756,0.9962736297742,Ricksha_a,Not significant,right_only
Ricksha,,,,,,,,,,,,,,,,,Ricksha:MULE-MuDR:DNA,366.917275220268,-0.194236929887644,0.108962084217367,-1.78261026560544,0.0746497675945093,0.9962736297742,Ricksha,Not significant,right_only
REP522,,,,,,,,,,,,,,,,,REP522:telo:Satellite,72.5529495958924,0.218478648588847,0.258118101886627,0.846429006690934,0.397313462536127,0.9962736297742,REP522,Not significant,right_only
PrimLTR79,,,,,,,,,,,,,,,,,PrimLTR79:ERV1:LTR,161.755614568281,0.0869857978199627,0.125080418590434,0.695438972784308,0.486780243832548,0.9962736297742,PrimLTR79,Not significant,right_only
Plat_L3,,,,,,,,,,,,,,,,,Plat_L3:CR1:LINE,2042.67413339493,-0.0130929374600214,0.0598188352851536,-0.218876502653519,0.826746250843049,0.9962736297742,Plat_L3,Not significant,right_only
Penelope1_Vert,,,,,,,,,,,,,,,,,Penelope1_Vert:Penelope:LINE,2832.3840228789,-0.101426765294704,0.261462647357929,-0.387920669815051,0.698074741293831,0.9962736297742,Penelope1_Vert,Not significant,right_only
PRIMAX-int,,,,,,,,,,,,,,,,,PRIMAX-int:ERV1:LTR,17.1707979312259,-0.145549557830303,0.251209062888503,-0.579396125906907,0.562321917561537,0.9962736297742,PRIMAX-int,Not significant,right_only
Ricksha_0,,,,,,,,,,,,,,,,,Ricksha_0:MULE-MuDR:DNA,564.534192676234,-0.109168781917484,0.109916935863203,-0.993193460681525,0.320615684533206,0.9962736297742,Ricksha_0,Not significant,right_only
